event_id,timestamp_start,timestamp_end,event_type,road_id,location_description,severity,duration_minutes,affected_lanes,response_team_dispatched,response_time_min,casualties,description,cause,weather_condition
EVT-01639,2024-02-18 16:46:00,2024-02-19 01:53:00,Acara Khusus,RD-0169,Jl. Casablanca - Kampung Melayu,Moderate,547,4,0,0,0,Pemasangan marka jalan,Bahan berbahaya tumpah,Berawan
EVT-01640,2024-03-25 21:51:00,2024-03-25 23:32:00,Konvoi,RD-0176,Jl. HR Rasuna Said - Casablanca,Moderate,101,2,1,45,0,Curah hujan tinggi,Insiden struktur jalan,Berawan
EVT-01641,2024-02-17 16:53:00,2024-02-18 03:10:00,Acara Khusus,RD-0152,Jl. Kramat Raya - Senen,Moderate,617,3,0,0,0,Kendaraan terguling,Konvoi kendaraan resmi,Hujan Sedang
EVT-01642,2024-01-07 15:00:00,2024-01-07 18:39:00,Jalan Ditutup,RD-0089,Jl. Gajah Mada - Mangga Dua,Minor,219,3,0,0,0,Festival jalanan,Kendaraan terguling,Hujan Ringan
EVT-01643,2024-03-20 08:13:00,2024-03-20 11:57:00,Konvoi,RD-0151,Jl. Rasuna Said - Setiabudi,Moderate,224,1,1,9,0,Insiden struktur jalan,Festival jalanan,Hujan Ringan
EVT-01644,2024-03-23 08:14:00,2024-03-23 09:31:00,Jalan Ditutup,RD-0040,Jl. Raya Bogor - Cibubur,Minor,77,1,0,0,0,Konvoi kendaraan resmi,Perbaikan saluran air,Hujan Lebat
EVT-01645,2024-03-28 17:26:00,2024-03-29 00:38:00,Banjir,RD-0028,Jl. HR Rasuna Said - Casablanca,Major,432,3,1,31,0,Kecelakaan tabrakan belakang,Bahan berbahaya tumpah,Hujan Lebat
EVT-01646,2024-02-24 22:02:00,2024-02-25 03:12:00,Acara Khusus,RD-0151,Jl. Asia Afrika - Gelora Bung Karno,Moderate,310,1,0,0,0,Kecelakaan tunggal,Bahan berbahaya tumpah,Hujan Sedang
EVT-01647,2024-03-03 21:25:00,2024-03-04 02:19:00,Pohon Tumbang,RD-0014,Jl. Jend. Gatot Subroto - Slipi,Moderate,294,4,1,6,0,Proyek perbaikan jalan,Konvoi kendaraan resmi,Berawan
EVT-01648,2024-02-04 03:29:00,2024-02-04 04:13:00,Kemacetan Parah,RD-0119,Jl. Raya Bogor - Cibubur,Moderate,44,1,1,21,0,Kecelakaan tabrakan belakang,Perbaikan saluran air,Cerah
EVT-01649,2024-02-08 10:54:00,2024-02-08 16:40:00,Protes/Unjuk Rasa,RD-0186,Jl. Sudirman - Bundaran HI,Major,346,3,1,17,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Hujan Ringan
EVT-01650,2024-03-31 10:33:00,2024-03-31 18:22:00,Banjir,RD-0163,Jl. Proklamasi - Menteng,Major,469,3,1,19,0,Jalan rusak,Proyek perbaikan jalan,Hujan Ringan
EVT-01651,2024-01-08 13:41:00,2024-01-08 20:24:00,Banjir,RD-0155,Jl. Raden Saleh - Salemba,Critical,403,2,1,20,0,Insiden struktur jalan,Proyek perbaikan jalan,Hujan Ringan
EVT-01652,2024-01-02 19:48:00,2024-01-03 01:43:00,Acara Khusus,RD-0154,Jl. Jend. Gatot Subroto - Slipi,Moderate,355,4,1,38,0,Kecelakaan beruntun,Insiden struktur jalan,Berawan
EVT-01653,2024-02-29 21:19:00,2024-02-29 23:44:00,Acara Khusus,RD-0130,Jl. Asia Afrika - Gelora Bung Karno,Major,145,1,1,42,0,Curah hujan tinggi,Insiden struktur jalan,Cerah
EVT-01654,2024-03-22 17:26:00,2024-03-23 01:40:00,Acara Khusus,RD-0142,Jl. Hayam Wuruk - Harmoni,Major,494,4,1,43,0,Kendaraan terguling,Pemasangan marka jalan,Berawan
EVT-01655,2024-01-20 05:49:00,2024-01-20 11:44:00,Pohon Tumbang,RD-0006,Jl. Asia Afrika - Gelora Bung Karno,Moderate,355,4,0,0,0,Kendaraan terguling,Pemasangan marka jalan,Hujan Sedang
EVT-01656,2024-02-28 01:32:00,2024-02-28 05:05:00,Pohon Tumbang,RD-0133,Jl. Raden Saleh - Salemba,Minor,213,2,1,7,0,Bahan berbahaya tumpah,Kecelakaan tunggal,Cerah
EVT-01657,2024-03-09 22:42:00,2024-03-10 22:27:00,Perbaikan Jalan,RD-0004,Jl. Diponegoro - Cikini,Moderate,1425,4,0,0,0,Kendaraan terguling,Konvoi kendaraan resmi,Hujan Lebat
EVT-01658,2024-02-15 09:21:00,2024-02-15 13:51:00,Jalan Ditutup,RD-0181,Jl. Gatot Subroto - Kuningan,Minor,270,2,1,36,0,Kecelakaan beruntun,Perbaikan saluran air,Berawan
EVT-01659,2024-02-02 16:31:00,2024-02-02 18:31:00,Kecelakaan,RD-0154,Jl. MT Haryono - Cawang,Minor,120,3,1,5,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Hujan Ringan
EVT-01660,2024-03-30 14:30:00,2024-03-30 17:30:00,Kendaraan Mogok,RD-0093,Jl. Asia Afrika - Gelora Bung Karno,Major,180,2,1,36,3,Jalan rusak,Kecelakaan beruntun,Berawan
EVT-01661,2024-01-09 08:41:00,2024-01-09 13:05:00,Jalan Ditutup,RD-0022,Jl. Raden Saleh - Salemba,Critical,264,2,1,10,0,Konvoi kendaraan resmi,Kecelakaan beruntun,Cerah
EVT-01662,2024-01-21 03:48:00,2024-01-21 05:30:00,Pohon Tumbang,RD-0098,Jl. Proklamasi - Menteng,Critical,102,4,1,35,0,Kendaraan terguling,Kecelakaan beruntun,Hujan Ringan
EVT-01663,2024-03-13 08:40:00,2024-03-13 11:47:00,Pohon Tumbang,RD-0053,Jl. Raden Saleh - Salemba,Minor,187,3,1,19,0,Kecelakaan tunggal,Curah hujan tinggi,Hujan Sedang
EVT-01664,2024-01-29 02:55:00,2024-01-29 05:01:00,Kendaraan Mogok,RD-0018,Jl. Sudirman - Bundaran HI,Major,126,1,1,11,0,Jalan rusak,Bahan berbahaya tumpah,Hujan Sedang
EVT-01665,2024-02-23 17:54:00,2024-02-24 02:36:00,Acara Khusus,RD-0138,Jl. Thamrin - Monas,Critical,522,3,1,11,0,Kecelakaan beruntun,Perbaikan saluran air,Cerah
EVT-01666,2024-01-27 01:47:00,2024-01-27 11:36:00,Banjir,RD-0104,Jl. Gajah Mada - Mangga Dua,Minor,589,4,0,0,0,Kecelakaan tunggal,Festival jalanan,Cerah
EVT-01667,2024-01-30 10:56:00,2024-01-30 11:37:00,Kemacetan Parah,RD-0062,Jl. Raden Saleh - Salemba,Moderate,41,2,0,0,0,Bahan berbahaya tumpah,Kendaraan terguling,Cerah
EVT-01668,2024-01-29 02:14:00,2024-01-29 02:32:00,Kecelakaan,RD-0136,Jl. Pemuda - Senen,Moderate,18,4,1,34,0,Curah hujan tinggi,Kecelakaan tabrakan belakang,Berawan
EVT-01669,2024-03-08 08:22:00,2024-03-08 11:07:00,Banjir,RD-0126,Jl. Raden Saleh - Salemba,Minor,165,2,1,34,0,Proyek perbaikan jalan,Curah hujan tinggi,Berawan
EVT-01670,2024-01-19 07:41:00,2024-01-21 23:56:00,Perbaikan Jalan,RD-0150,Jl. Gajah Mada - Mangga Dua,Minor,3855,2,1,14,0,Jalan rusak,Konvoi kendaraan resmi,Hujan Sedang
EVT-01671,2024-01-21 20:12:00,2024-01-22 02:00:00,Pohon Tumbang,RD-0134,Jl. HR Rasuna Said - Casablanca,Moderate,348,1,0,0,0,Jalan rusak,Kecelakaan beruntun,Hujan Sedang
EVT-01672,2024-03-09 17:37:00,2024-03-09 18:30:00,Jalan Ditutup,RD-0048,Jl. Jend. Sudirman - Semanggi,Critical,53,2,1,34,0,Perbaikan saluran air,Perbaikan saluran air,Berawan
EVT-01673,2024-02-12 05:02:00,2024-02-12 09:46:00,Konvoi,RD-0077,Jl. Casablanca - Kampung Melayu,Minor,284,4,0,0,0,Drainase tersumbat,Perbaikan saluran air,Hujan Sedang
EVT-01674,2024-02-13 00:02:00,2024-02-13 05:41:00,Konvoi,RD-0177,Jl. Rasuna Said - Setiabudi,Major,339,2,1,33,0,Kendaraan mogok di jalan,Kecelakaan beruntun,Hujan Sedang
EVT-01675,2024-02-09 01:28:00,2024-02-09 10:36:00,Banjir,RD-0072,Jl. Raden Saleh - Salemba,Moderate,548,3,0,0,0,Kecelakaan beruntun,Insiden struktur jalan,Berawan
EVT-01676,2024-01-26 00:25:00,2024-01-26 02:31:00,Kecelakaan,RD-0090,Jl. Raden Saleh - Salemba,Minor,126,3,1,43,0,Pemasangan marka jalan,Konvoi kendaraan resmi,Cerah
EVT-01677,2024-02-24 13:07:00,2024-02-24 15:29:00,Kemacetan Parah,RD-0064,Jl. Jend. Gatot Subroto - Slipi,Minor,142,3,1,36,0,Pemasangan marka jalan,Kecelakaan beruntun,Hujan Sedang
EVT-01678,2024-01-24 14:23:00,2024-01-24 16:16:00,Kendaraan Mogok,RD-0042,Jl. HR Rasuna Said - Casablanca,Moderate,113,4,0,0,0,Konvoi kendaraan resmi,Kendaraan terguling,Cerah
EVT-01679,2024-02-20 13:04:00,2024-02-20 13:59:00,Jalan Ditutup,RD-0200,Jl. MT Haryono - Cawang,Major,55,4,1,28,0,Kecelakaan tunggal,Kecelakaan tunggal,Hujan Ringan
EVT-01680,2024-03-19 08:38:00,2024-03-19 10:48:00,Kendaraan Mogok,RD-0135,Jl. Gajah Mada - Mangga Dua,Minor,130,4,1,13,0,Curah hujan tinggi,Kendaraan mogok di jalan,Berawan
EVT-01681,2024-01-02 16:16:00,2024-01-02 16:52:00,Jalan Ditutup,RD-0058,Jl. Asia Afrika - Gelora Bung Karno,Major,36,2,1,8,0,Kendaraan terguling,Pemasangan marka jalan,Hujan Sedang
EVT-01682,2024-01-24 18:12:00,2024-01-24 23:52:00,Kemacetan Parah,RD-0197,Jl. Sudirman - Bundaran HI,Critical,340,3,1,7,0,Insiden struktur jalan,Kecelakaan tabrakan belakang,Hujan Ringan
EVT-01683,2024-03-24 21:17:00,2024-03-24 21:55:00,Kecelakaan,RD-0010,Jl. MT Haryono - Cawang,Minor,38,4,1,14,0,Kendaraan terguling,Kecelakaan beruntun,Berawan
EVT-01684,2024-02-13 05:28:00,2024-02-13 07:06:00,Jalan Ditutup,RD-0148,Jl. Pemuda - Senen,Moderate,98,1,0,0,0,Konvoi kendaraan resmi,Kendaraan mogok di jalan,Hujan Lebat
EVT-01685,2024-03-14 05:27:00,2024-03-14 06:42:00,Kendaraan Mogok,RD-0070,Jl. Kramat Raya - Senen,Major,75,1,1,12,0,Drainase tersumbat,Proyek perbaikan jalan,Hujan Ringan
EVT-01686,2024-02-19 00:06:00,2024-02-19 04:59:00,Banjir,RD-0102,Jl. Hayam Wuruk - Harmoni,Moderate,293,3,1,23,0,Proyek perbaikan jalan,Konvoi kendaraan resmi,Cerah
EVT-01687,2024-03-02 01:53:00,2024-03-02 09:31:00,Acara Khusus,RD-0106,Jl. Rasuna Said - Setiabudi,Moderate,458,4,1,28,0,Drainase tersumbat,Kecelakaan tunggal,Hujan Sedang
EVT-01688,2024-02-29 08:38:00,2024-02-29 14:37:00,Pohon Tumbang,RD-0137,Jl. Casablanca - Kampung Melayu,Moderate,359,4,1,5,0,Kendaraan mogok di jalan,Kendaraan mogok di jalan,Cerah
EVT-01689,2024-01-21 20:48:00,2024-01-22 04:26:00,Acara Khusus,RD-0027,Jl. Raya Bogor - Cibubur,Major,458,4,1,17,0,Insiden struktur jalan,Insiden struktur jalan,Berawan
EVT-01690,2024-02-29 15:21:00,2024-02-29 17:00:00,Kendaraan Mogok,RD-0014,Jl. Raya Bogor - Cibubur,Major,99,2,1,26,0,Kecelakaan tabrakan belakang,Pemasangan marka jalan,Cerah
EVT-01691,2024-01-30 00:49:00,2024-01-30 02:21:00,Protes/Unjuk Rasa,RD-0068,Jl. HR Rasuna Said - Casablanca,Moderate,92,1,1,31,0,Konvoi kendaraan resmi,Curah hujan tinggi,Hujan Sedang
EVT-01692,2024-02-13 09:19:00,2024-02-13 11:10:00,Kendaraan Mogok,RD-0073,Jl. Casablanca - Kampung Melayu,Moderate,111,4,0,0,0,Perbaikan saluran air,Konvoi kendaraan resmi,Hujan Ringan
EVT-01693,2024-01-25 05:14:00,2024-01-25 06:34:00,Pohon Tumbang,RD-0182,Jl. Jend. Gatot Subroto - Slipi,Moderate,80,4,0,0,0,Festival jalanan,Insiden struktur jalan,Berawan
EVT-01694,2024-02-26 20:05:00,2024-02-27 01:19:00,Acara Khusus,RD-0022,Jl. HR Rasuna Said - Casablanca,Major,314,3,1,16,0,Kecelakaan tunggal,Jalan rusak,Hujan Lebat
EVT-01695,2024-02-10 19:20:00,2024-02-10 22:51:00,Kemacetan Parah,RD-0165,Jl. Satrio - Mega Kuningan,Moderate,211,2,1,13,0,Kecelakaan beruntun,Kecelakaan beruntun,Hujan Sedang
EVT-01696,2024-02-09 03:38:00,2024-02-09 07:18:00,Pohon Tumbang,RD-0135,Jl. Thamrin - Monas,Moderate,220,1,1,32,0,Insiden struktur jalan,Kendaraan mogok di jalan,Hujan Sedang
EVT-01697,2024-03-19 05:53:00,2024-03-19 09:10:00,Protes/Unjuk Rasa,RD-0031,Jl. Raya Bogor - Cibubur,Minor,197,3,1,10,0,Perbaikan saluran air,Kecelakaan tunggal,Hujan Lebat
EVT-01698,2024-03-31 18:40:00,2024-03-31 22:40:00,Pohon Tumbang,RD-0084,Jl. MT Haryono - Cawang,Moderate,240,3,1,23,0,Proyek perbaikan jalan,Kendaraan mogok di jalan,Hujan Lebat
EVT-01699,2024-01-15 21:55:00,2024-01-15 22:30:00,Jalan Ditutup,RD-0195,Jl. KS Tubun - Slipi,Minor,35,1,0,0,0,Bahan berbahaya tumpah,Festival jalanan,Hujan Lebat
EVT-01700,2024-03-13 22:34:00,2024-03-14 00:56:00,Jalan Ditutup,RD-0166,Jl. KS Tubun - Slipi,Moderate,142,4,0,0,0,Kecelakaan beruntun,Curah hujan tinggi,Berawan
EVT-01701,2024-01-25 13:41:00,2024-01-25 17:23:00,Pohon Tumbang,RD-0118,Jl. Asia Afrika - Gelora Bung Karno,Moderate,222,3,0,0,0,Kecelakaan beruntun,Kendaraan mogok di jalan,Hujan Lebat
EVT-01702,2024-01-18 23:05:00,2024-01-19 05:03:00,Kemacetan Parah,RD-0066,Jl. Sudirman - Bundaran HI,Moderate,358,4,1,5,0,Insiden struktur jalan,Pemasangan marka jalan,Hujan Lebat
EVT-01703,2024-01-15 12:06:00,2024-01-15 15:13:00,Kemacetan Parah,RD-0010,Jl. Raya Bogor - Cibubur,Major,187,1,1,39,0,Drainase tersumbat,Drainase tersumbat,Hujan Sedang
EVT-01704,2024-01-16 22:02:00,2024-01-16 23:56:00,Konvoi,RD-0044,Jl. Satrio - Mega Kuningan,Moderate,114,3,1,27,0,Bahan berbahaya tumpah,Proyek perbaikan jalan,Berawan
EVT-01705,2024-01-04 14:47:00,2024-01-04 15:08:00,Kendaraan Mogok,RD-0162,Jl. Sudirman - Bundaran HI,Major,21,1,1,33,0,Konvoi kendaraan resmi,Bahan berbahaya tumpah,Cerah
EVT-01706,2024-02-01 15:54:00,2024-02-02 03:35:00,Acara Khusus,RD-0138,Jl. Jend. Sudirman - Semanggi,Moderate,701,2,1,31,0,Festival jalanan,Jalan rusak,Cerah
EVT-01707,2024-01-23 12:34:00,2024-01-23 14:41:00,Protes/Unjuk Rasa,RD-0157,Jl. Raden Saleh - Salemba,Major,127,1,1,14,0,Drainase tersumbat,Festival jalanan,Berawan
EVT-01708,2024-01-06 00:44:00,2024-01-06 10:41:00,Banjir,RD-0017,Jl. Raden Saleh - Salemba,Critical,597,1,1,35,0,Insiden struktur jalan,Pemasangan marka jalan,Hujan Ringan
EVT-01709,2024-03-08 13:21:00,2024-03-08 19:15:00,Banjir,RD-0108,Jl. Pemuda - Senen,Major,354,2,1,40,0,Perbaikan saluran air,Curah hujan tinggi,Berawan
EVT-01710,2024-01-21 12:34:00,2024-01-21 16:11:00,Jalan Ditutup,RD-0018,Jl. Rasuna Said - Setiabudi,Moderate,217,4,1,21,0,Perbaikan saluran air,Kendaraan mogok di jalan,Hujan Sedang
EVT-01711,2024-02-20 07:42:00,2024-02-20 12:00:00,Protes/Unjuk Rasa,RD-0033,Jl. Jend. Sudirman - Semanggi,Minor,258,3,1,45,0,Kendaraan mogok di jalan,Festival jalanan,Cerah
EVT-01712,2024-02-26 14:17:00,2024-02-26 19:18:00,Kemacetan Parah,RD-0082,Jl. KS Tubun - Slipi,Moderate,301,2,0,0,0,Perbaikan saluran air,Proyek perbaikan jalan,Hujan Sedang
EVT-01713,2024-01-18 06:19:00,2024-01-18 08:37:00,Kendaraan Mogok,RD-0004,Jl. Rasuna Said - Setiabudi,Major,138,2,1,45,0,Bahan berbahaya tumpah,Konvoi kendaraan resmi,Hujan Lebat
EVT-01714,2024-02-08 03:22:00,2024-02-10 17:10:00,Perbaikan Jalan,RD-0100,Jl. HR Rasuna Said - Casablanca,Minor,3708,3,0,0,0,Pemasangan marka jalan,Kendaraan mogok di jalan,Hujan Lebat
EVT-01715,2024-01-30 11:12:00,2024-01-30 14:40:00,Acara Khusus,RD-0014,Jl. Rasuna Said - Setiabudi,Moderate,208,4,1,31,0,Perbaikan saluran air,Festival jalanan,Berawan
EVT-01716,2024-03-12 07:10:00,2024-03-12 12:14:00,Konvoi,RD-0124,Jl. Proklamasi - Menteng,Major,304,4,1,23,0,Bahan berbahaya tumpah,Kecelakaan tunggal,Hujan Ringan
EVT-01717,2024-02-21 07:08:00,2024-02-21 08:09:00,Protes/Unjuk Rasa,RD-0135,Jl. Hayam Wuruk - Harmoni,Minor,61,2,1,19,0,Jalan rusak,Jalan rusak,Cerah
EVT-01718,2024-02-07 03:01:00,2024-02-07 07:46:00,Banjir,RD-0158,Jl. Raden Saleh - Salemba,Minor,285,3,1,23,0,Kecelakaan tabrakan belakang,Kecelakaan beruntun,Hujan Lebat
EVT-01719,2024-03-15 14:13:00,2024-03-15 16:51:00,Banjir,RD-0082,Jl. Diponegoro - Cikini,Minor,158,2,1,9,0,Kecelakaan tabrakan belakang,Festival jalanan,Berawan
EVT-01720,2024-02-22 13:20:00,2024-02-22 15:08:00,Kendaraan Mogok,RD-0051,Jl. Proklamasi - Menteng,Moderate,108,2,1,6,0,Pemasangan marka jalan,Jalan rusak,Hujan Ringan
EVT-01721,2024-02-13 19:32:00,2024-02-13 20:29:00,Kendaraan Mogok,RD-0083,Jl. Diponegoro - Cikini,Moderate,57,3,1,27,1,Pemasangan marka jalan,Perbaikan saluran air,Berawan
EVT-01722,2024-02-02 00:41:00,2024-02-02 06:26:00,Konvoi,RD-0074,Jl. Rasuna Said - Setiabudi,Minor,345,2,1,8,0,Pemasangan marka jalan,Pemasangan marka jalan,Hujan Ringan
EVT-01723,2024-03-30 14:14:00,2024-03-30 15:06:00,Pohon Tumbang,RD-0179,Jl. Casablanca - Kampung Melayu,Minor,52,3,1,27,0,Festival jalanan,Bahan berbahaya tumpah,Hujan Ringan
EVT-01724,2024-01-09 04:22:00,2024-01-09 07:04:00,Konvoi,RD-0186,Jl. Rasuna Said - Setiabudi,Minor,162,4,0,0,0,Kecelakaan tabrakan belakang,Pemasangan marka jalan,Hujan Sedang
EVT-01725,2024-01-12 11:49:00,2024-01-12 16:33:00,Banjir,RD-0197,Jl. Gatot Subroto - Kuningan,Moderate,284,2,1,14,0,Kendaraan terguling,Kecelakaan tabrakan belakang,Cerah
EVT-01726,2024-01-27 23:19:00,2024-01-28 07:16:00,Acara Khusus,RD-0134,Jl. Gajah Mada - Mangga Dua,Critical,477,3,1,40,0,Drainase tersumbat,Curah hujan tinggi,Hujan Lebat
EVT-01727,2024-01-21 09:05:00,2024-01-21 14:09:00,Konvoi,RD-0100,Jl. Satrio - Mega Kuningan,Moderate,304,4,1,20,0,Festival jalanan,Perbaikan saluran air,Hujan Ringan
EVT-01728,2024-01-28 10:08:00,2024-01-28 10:53:00,Pohon Tumbang,RD-0022,Jl. Hayam Wuruk - Harmoni,Critical,45,2,1,45,0,Festival jalanan,Kecelakaan tunggal,Berawan
EVT-01729,2024-03-25 00:43:00,2024-03-25 02:10:00,Pohon Tumbang,RD-0022,Jl. Jend. Gatot Subroto - Slipi,Moderate,87,4,1,9,0,Kendaraan terguling,Jalan rusak,Hujan Lebat
EVT-01730,2024-01-30 23:50:00,2024-01-31 00:21:00,Kendaraan Mogok,RD-0140,Jl. Jend. Gatot Subroto - Slipi,Moderate,31,1,0,0,0,Kecelakaan beruntun,Kendaraan mogok di jalan,Cerah
EVT-01731,2024-03-20 18:16:00,2024-03-21 06:05:00,Acara Khusus,RD-0121,Jl. MT Haryono - Cawang,Major,709,2,1,18,0,Insiden struktur jalan,Kendaraan terguling,Hujan Lebat
EVT-01732,2024-03-26 21:06:00,2024-03-27 00:56:00,Acara Khusus,RD-0128,Jl. Satrio - Mega Kuningan,Minor,230,3,1,32,0,Bahan berbahaya tumpah,Insiden struktur jalan,Hujan Ringan
EVT-01733,2024-02-08 23:52:00,2024-02-09 00:28:00,Kemacetan Parah,RD-0013,Jl. Casablanca - Kampung Melayu,Minor,36,3,0,0,0,Konvoi kendaraan resmi,Bahan berbahaya tumpah,Hujan Lebat
EVT-01734,2024-01-09 18:10:00,2024-01-09 22:24:00,Protes/Unjuk Rasa,RD-0189,Jl. Jend. Sudirman - Semanggi,Moderate,254,3,1,36,0,Bahan berbahaya tumpah,Pemasangan marka jalan,Hujan Ringan
EVT-01735,2024-01-25 02:59:00,2024-01-25 10:15:00,Acara Khusus,RD-0127,Jl. Pemuda - Senen,Major,436,3,1,35,0,Pemasangan marka jalan,Festival jalanan,Hujan Lebat
EVT-01736,2024-02-26 23:13:00,2024-02-26 23:32:00,Kendaraan Mogok,RD-0104,Jl. Asia Afrika - Gelora Bung Karno,Major,19,2,1,38,0,Kendaraan terguling,Kecelakaan tunggal,Hujan Lebat
EVT-01737,2024-01-16 12:17:00,2024-01-18 11:18:00,Perbaikan Jalan,RD-0175,Jl. Hayam Wuruk - Harmoni,Moderate,2821,1,0,0,0,Kecelakaan tabrakan belakang,Kecelakaan beruntun,Cerah
EVT-01738,2024-02-12 21:55:00,2024-02-13 04:30:00,Banjir,RD-0083,Jl. Diponegoro - Cikini,Moderate,395,3,1,43,0,Curah hujan tinggi,Insiden struktur jalan,Hujan Sedang
EVT-01739,2024-03-26 20:48:00,2024-03-26 21:25:00,Kecelakaan,RD-0156,Jl. Pemuda - Senen,Critical,37,4,1,10,0,Perbaikan saluran air,Insiden struktur jalan,Berawan
EVT-01740,2024-02-10 22:14:00,2024-02-11 01:09:00,Banjir,RD-0049,Jl. Raden Saleh - Salemba,Major,175,1,1,19,0,Konvoi kendaraan resmi,Jalan rusak,Hujan Lebat
EVT-01741,2024-01-09 17:16:00,2024-01-09 22:06:00,Konvoi,RD-0017,Jl. Diponegoro - Cikini,Critical,290,4,1,5,0,Insiden struktur jalan,Kecelakaan beruntun,Hujan Sedang
EVT-01742,2024-01-17 00:21:00,2024-01-17 04:01:00,Jalan Ditutup,RD-0138,Jl. Hayam Wuruk - Harmoni,Major,220,3,1,17,0,Festival jalanan,Kecelakaan tabrakan belakang,Hujan Sedang
EVT-01743,2024-01-22 23:33:00,2024-01-23 01:25:00,Protes/Unjuk Rasa,RD-0193,Jl. Pemuda - Senen,Minor,112,2,0,0,0,Curah hujan tinggi,Perbaikan saluran air,Hujan Sedang
EVT-01744,2024-03-16 15:34:00,2024-03-16 17:49:00,Pohon Tumbang,RD-0190,Jl. Thamrin - Monas,Minor,135,1,1,9,0,Pemasangan marka jalan,Drainase tersumbat,Hujan Ringan
EVT-01745,2024-02-26 18:35:00,2024-02-26 19:40:00,Kecelakaan,RD-0014,Jl. Raya Bogor - Cibubur,Moderate,65,3,1,40,0,Kecelakaan tunggal,Drainase tersumbat,Hujan Ringan
EVT-01746,2024-01-27 17:55:00,2024-01-27 22:35:00,Acara Khusus,RD-0051,Jl. Pemuda - Senen,Moderate,280,1,0,0,0,Kecelakaan tunggal,Kendaraan terguling,Berawan
EVT-01747,2024-02-23 08:03:00,2024-02-26 03:58:00,Perbaikan Jalan,RD-0050,Jl. Hayam Wuruk - Harmoni,Major,4075,4,1,27,0,Konvoi kendaraan resmi,Insiden struktur jalan,Cerah
EVT-01748,2024-02-29 04:15:00,2024-02-29 06:54:00,Kendaraan Mogok,RD-0198,Jl. Asia Afrika - Gelora Bung Karno,Moderate,159,4,0,0,0,Kecelakaan tabrakan belakang,Kecelakaan tunggal,Hujan Ringan
EVT-01749,2024-01-10 05:19:00,2024-01-10 05:52:00,Jalan Ditutup,RD-0017,Jl. Raden Saleh - Salemba,Major,33,3,1,19,0,Kecelakaan tunggal,Kendaraan terguling,Hujan Ringan
EVT-01750,2024-02-02 10:05:00,2024-02-02 14:29:00,Protes/Unjuk Rasa,RD-0155,Jl. Asia Afrika - Gelora Bung Karno,Critical,264,4,1,13,0,Kecelakaan tabrakan belakang,Kendaraan mogok di jalan,Hujan Lebat
EVT-01751,2024-01-02 05:41:00,2024-01-02 08:12:00,Konvoi,RD-0035,Jl. Raya Bogor - Cibubur,Major,151,4,1,24,0,Insiden struktur jalan,Curah hujan tinggi,Hujan Ringan
EVT-01752,2024-01-30 21:15:00,2024-01-30 21:41:00,Kendaraan Mogok,RD-0173,Jl. Satrio - Mega Kuningan,Moderate,26,3,1,7,0,Konvoi kendaraan resmi,Insiden struktur jalan,Cerah
EVT-01753,2024-01-25 12:55:00,2024-01-25 13:54:00,Protes/Unjuk Rasa,RD-0079,Jl. Asia Afrika - Gelora Bung Karno,Critical,59,4,1,32,0,Curah hujan tinggi,Jalan rusak,Berawan
EVT-01754,2024-01-11 19:26:00,2024-01-11 22:20:00,Pohon Tumbang,RD-0004,Jl. Gatot Subroto - Kuningan,Major,174,1,1,31,0,Proyek perbaikan jalan,Insiden struktur jalan,Berawan
EVT-01755,2024-01-10 22:51:00,2024-01-11 00:02:00,Pohon Tumbang,RD-0009,Jl. Raden Saleh - Salemba,Moderate,71,2,0,0,0,Perbaikan saluran air,Drainase tersumbat,Hujan Sedang
EVT-01756,2024-01-03 23:17:00,2024-01-04 00:54:00,Protes/Unjuk Rasa,RD-0180,Jl. Asia Afrika - Gelora Bung Karno,Moderate,97,1,1,16,0,Kecelakaan tabrakan belakang,Pemasangan marka jalan,Berawan
EVT-01757,2024-02-05 07:32:00,2024-02-05 15:33:00,Acara Khusus,RD-0165,Jl. Gatot Subroto - Kuningan,Minor,481,4,1,40,0,Kecelakaan beruntun,Kendaraan terguling,Cerah
EVT-01758,2024-01-29 09:38:00,2024-01-30 22:58:00,Perbaikan Jalan,RD-0102,Jl. Kramat Raya - Senen,Moderate,2240,1,0,0,0,Pemasangan marka jalan,Jalan rusak,Cerah
EVT-01759,2024-03-15 16:40:00,2024-03-15 22:49:00,Acara Khusus,RD-0004,Jl. Gatot Subroto - Kuningan,Major,369,3,1,24,0,Proyek perbaikan jalan,Perbaikan saluran air,Berawan
EVT-01760,2024-03-13 18:45:00,2024-03-13 22:51:00,Kemacetan Parah,RD-0134,Jl. Gajah Mada - Mangga Dua,Moderate,246,1,1,7,0,Jalan rusak,Insiden struktur jalan,Cerah
EVT-01761,2024-01-10 21:54:00,2024-01-11 03:10:00,Protes/Unjuk Rasa,RD-0132,Jl. Asia Afrika - Gelora Bung Karno,Major,316,4,1,5,0,Kecelakaan tabrakan belakang,Bahan berbahaya tumpah,Hujan Sedang
EVT-01762,2024-02-28 11:26:00,2024-02-28 14:00:00,Kemacetan Parah,RD-0177,Jl. Thamrin - Monas,Major,154,4,1,36,0,Kendaraan mogok di jalan,Jalan rusak,Cerah
